"","ID","TIME_ABSOLUTE","TIME_ELAPSED","X","Y","Z","U_Seeb","U_Seeb_StdDev","T_Probe","T_Sample","dT","X.","X._StdDev","T01...Column","T02...Room","T03...Device","std_dev_ID","std_dev_TIME_ABSOLUTE","std_dev_TIME_ELAPSED","std_dev_X","std_dev_Y","std_dev_Z","std_dev_U_Seeb","std_dev_U_Seeb_StdDev","std_dev_T_Probe","std_dev_T_Sample","std_dev_dT","std_dev_X.","std_dev_X._StdDev","std_dev_T01...Column","std_dev_T02...Room","std_dev_T03...Device"
"141",139,"2021.12.01 18:09:48",4964.59678,1.95,1.35,-3.48,1.33948,0.0180952,36.44564,26.76854,6,223.25036,3.0162,25.9648,23.31998,26.65514,0,NA,8.77411523841563,0,0,0,0.137588960312955,0.008982067980148,0.0431891537309999,0.0112717789190523,0,22.9346705686609,1.49736642142129,0.0439892600528805,0.0297495714254838,0.0324918912961373
"142",140,"2021.12.01 18:09:48",5000.09034,0,1.5,-3.48,1.14198,0.0061154,36.4384,26.77116,6,190.32614,1.01918,25.96374,23.2905,26.67484,0,NA,9.68535486536226,0,0,0,0.0259590446665512,0.00356079033361977,0.0198593806549943,0.0278222572772241,0,4.32481055342312,0.593565255047834,0.0466292075849451,0.0295554563490402,0.0426051405349173
"143",141,"2021.12.01 18:09:48",5034.71236,0.15,1.5,-3.48,1.20226,0.009882,36.44864,26.75222,6,200.37688,1.64702,25.97736,23.30504,26.65112,0,NA,10.6522736325631,0,0,0,0.0294153531340353,0.0073812588695967,0.0295374846593273,0.0186324179858659,0,4.90653025436509,1.23027640471562,0.0262986311430845,0.043699576656989,0.037673956521714
"144",142,"2021.12.01 18:09:48",5071.03936,0.3,1.5,-3.48,1.1528,0.00343454,36.42604,26.75956,6,192.1338,0.572378,25.97744,23.35014,26.69128,0,NA,10.5194489695515,0,0,0,0.0205244975577966,0.00246043806221575,0.0286406703832143,0.0158664110623669,0,3.42275478233542,0.410013078962123,0.0767933135110086,0.0419260420264071,0.076793176780232
"145",143,"2021.12.01 18:09:48",5107.30348,0.45,1.5,-3.48,1.20622,0.0090744,36.42272,26.75178,6,201.03804,1.51228,25.96892,23.31342,26.66082,0,NA,7.933392748818,0,0,0,0.0347132827603498,0.00393982541491371,0.030677222820848,0.0325141046316832,0,5.78717279144143,0.656884915339057,0.0485298052746971,0.0295974154277029,0.0432576236055564
"146",144,"2021.12.01 18:09:48",5140.85312,0.6,1.5,-3.48,1.19096,0.0078364,36.41972,26.74648,6,198.4903,1.30614,25.94178,23.28574,26.66062,0,NA,8.94003338287957,0,0,0,0.060035930908082,0.0046992739119996,0.0226578242556522,0.0158395707012534,0,10.0035842681511,0.783369381581895,0.0731434686079354,0.0573880910991131,0.0706978217486228
"147",145,"2021.12.01 18:09:48",5176.88938,0.75,1.5,-3.48,1.2782,0.0147454,36.44394,26.7585,6,213.03172,2.4578,25.97446,23.33664,26.68264,0,NA,9.68242336953945,0,0,0,0.0535648205448315,0.00616204436855172,0.0375480758495011,0.0210809155398907,0,8.92962847334648,1.02698719563586,0.0521145661020023,0.0763673555912471,0.02330253205126
"148",146,"2021.12.01 18:09:48",5211.30936,0.9,1.5,-3.48,1.36134,0.0151546,36.45442,26.75994,6,226.8899,2.52558,25.98454,23.27992,26.6462,0,NA,9.96534074344694,0,0,0,0.0721968351106889,0.013517868962969,0.0236234417475518,0.0158782240820565,0,12.0355105192925,2.25279915482939,0.0421657799643266,0.0448494927507544,0.0422049760099443
"149",147,"2021.12.01 18:09:48",5248.12348,1.05,1.5,-3.48,1.1444,0.008325,36.41276,26.76906,6,190.73792,1.38738,25.95978,23.33222,26.70542,0,NA,9.71378463277854,0,0,0,0.0305040980853393,0.0046311556872988,0.0336667937291321,0.025181203307229,0,5.07970473423407,0.771690535124022,0.0348675637233231,0.0426585513115488,0.0189767489312579
"150",148,"2021.12.01 18:09:48",5282.51144,1.2,1.5,-3.48,1.30892,0.013623,36.45396,26.75122,6,218.15732,2.27034,25.956,23.34802,26.7236,0,NA,9.62737255864761,0,0,0,0.0975115223960738,0.00787399961899923,0.0133530146408948,0.0226906809064862,0,16.2560764673398,1.31222447698555,0.0726514624766766,0.0589222962892655,0.0520524254958406
"151",149,"2021.12.01 18:09:48",5317.9238,1.35,1.5,-3.48,1.43346,0.01852,36.45022,26.76218,6,238.91078,3.0864,25.95622,23.28406,26.69714,0,NA,9.34084065461995,0,0,0,0.152568699280029,0.00801875302026444,0.0281185348124697,0.0229634927656909,0,25.4289110012993,1.33618348290944,0.0139916760968805,0.0517411151793223,0.0497767817360672
"152",150,"2021.12.01 18:09:48",5351.45456,1.5,1.5,-3.48,1.14072,0.0086796,36.40788,26.75932,6,190.12342,1.44668,25.94752,23.29546,26.66518,0,NA,9.62718351611754,0,0,0,0.0351406744386046,0.00469518235002646,0.00879982954380494,0.0172253301855153,0,5.85825248918139,0.782233476655148,0.0617143176256528,0.0582242475262662,0.0787647256073433
"153",151,"2021.12.01 18:09:48",5386.7769,1.65,1.5,-3.48,1.32002,0.01545046,36.41728,26.75654,6,220.00146,2.57518,25.90038,23.28264,26.67528,0,NA,9.88147384022237,0,0,0,0.0363618206364863,0.0110576902700338,0.0373132282173487,0.0151979603894738,0,6.06086463905934,1.84310816611505,0.069524110925634,0.0489447954332231,0.040561521174631
"154",152,"2021.12.01 18:09:48",5420.71564,1.8,1.5,-3.48,1.26798,0.0110968,36.44962,26.76484,6,211.3299,1.84934,25.97268,23.31878,26.67252,0,NA,8.87021424504506,0,0,0,0.0408566028935348,0.00703588297230703,0.0469464269140907,0.0263110813156734,0,6.80873385072438,1.17241546305053,0.0582340707833485,0.0357077302555063,0.0467613836407777
"155",153,"2021.12.01 18:09:48",5455.00502,1.95,1.5,-3.48,1.6121,0.0272716,36.44426,26.75342,6,268.68416,4.5456,25.90706,23.3167,26.7326,0,NA,9.52647361708413,0,0,0,0.220791089041202,0.0216351938470632,0.01575652245897,0.00935077536891995,0,36.8025243008954,3.60729584314899,0.0190332078221201,0.0473835942072772,0.0407587413937182
"156",154,"2021.12.01 18:09:48",5492.44824,0,1.65,-3.48,1.43644,0.0192284,36.4245,26.75296,6,239.40876,3.2048,25.98518,23.2691,26.65604,0,NA,10.1766866185908,0,0,0,0.187640941694503,0.00632445434800505,0.0525417453078964,0.016595421055218,0,31.2768536058696,1.05462941358564,0.0719803237003005,0.0655721358505275,0.0695379968075016
"157",155,"2021.12.01 18:09:48",5526.87132,0.15,1.65,-3.48,1.3702,0.02357,36.43496,26.76054,6,228.36916,3.9284,25.92544,23.27258,26.65324,0,NA,9.60972066331785,0,0,0,0.0252875463420238,0.00890311181553955,0.029321886023923,0.0264057380127874,0,4.21694226104651,1.48377737548461,0.0379885903923786,0.0670076637407984,0.068597835242812
"158",156,"2021.12.01 18:09:48",5562.32706,0.3,1.65,-3.48,1.1715,0.00571056,36.42188,26.75218,6,195.25104,0.95182,25.93822,23.32408,26.68652,0,NA,8.91048767565495,0,0,0,0.0288247289666356,0.00377219703462054,0.026286346265694,0.0208581398978917,0,4.80771266331506,0.62887270731047,0.0488271133695209,0.0651620825327121,0.0481930700412415
"159",157,"2021.12.01 18:09:48",5595.87988,0.45,1.65,-3.48,1.54654,0.0172112,36.46108,26.76046,6,257.75752,2.86848,25.96654,23.33908,26.62826,0,NA,9.72124921792476,0,0,0,0.0911619876922393,0.0117689853938222,0.0457484098084304,0.0299551831908936,0,15.1956271945912,1.96160298021796,0.0540875956204382,0.0628505131243965,0.0654582156799287
"160",158,"2021.12.01 18:09:48",5630.18156,0.6,1.65,-3.48,1.44106,0.0136934,36.4091,26.75842,6,240.17676,2.28216,25.96538,23.32334,26.6478,0,NA,9.35747446499305,0,0,0,0.0748992523327169,0.0073683877340976,0.0401985696262926,0.0187651805213805,0,12.4828778968634,1.22787178809516,0.0299577535873432,0.0593699250462726,0.0564543178153811
"161",159,"2021.12.01 18:09:48",5663.01958,0.75,1.65,-3.48,1.4013,0.0198954,36.41556,26.75432,6,233.5469,3.31598,25.9272,23.31124,26.68308,0,NA,9.20979756520201,0,0,0,0.11549638522482,0.0146979184172453,0.0219126219334893,0.0115543065564314,0,19.2508352948645,2.4495594812129,0.0444142432109344,0.0587363856565925,0.0656144191470132
"162",160,"2021.12.01 18:09:48",5698.22568,0.9,1.65,-3.48,1.4922,0.047234,36.45836,26.7594,6,248.7029,7.8732,25.96042,23.29564,26.6374,0,NA,9.60498712607151,0,0,0,0.141681738413954,0.0309555008035729,0.0347366233246713,0.0189280215553556,0,23.6102527792483,5.15938956660572,0.0396114503647621,0.0460890767970031,0.0421098563284186
"163",161,"2021.12.01 18:09:48",5733.84402,1.05,1.65,-3.48,1.28762,0.030982,36.41802,26.75478,6,214.60346,5.164,25.95688,23.34336,26.69686,0,NA,9.76023434360053,0,0,0,0.0600124320453687,0.0233114579123658,0.0380031182931074,0.029648726785479,0,10.0012053005125,3.88597973489312,0.033271940129785,0.0143813420792349,0.0561512510991526
"164",162,"2021.12.01 18:09:48",5768.50414,1.2,1.65,-3.48,1.62024,0.0150448,36.40812,26.7494,6,270.0427,2.5078,25.96192,23.31502,26.68326,0,NA,8.84768698293493,0,0,0,0.352658777006897,0.00479008196172049,0.027168676817246,0.0110722626413944,0,58.7764655454885,0.798508421996913,0.0401199700897189,0.0719236887263155,0.0376922803767566
"165",163,"2021.12.01 18:09:48",5803.49522,1.35,1.65,-3.48,1.2588,0.0121752,36.46744,26.74312,6,209.7976,2.0292,25.95394,23.344,26.6829,0,NA,9.73306428608155,0,0,0,0.09123795810955,0.00824198384492472,0.0157774522658132,0.00276622486432314,0,15.2075320014459,1.37363958154969,0.0157067819746753,0.027571089931304,0.0352075986116631
"166",164,"2021.12.01 18:09:48",5836.8544,1.5,1.65,-3.48,1.5339,0.034074,36.40056,26.73272,6,255.65132,5.6792,25.92964,23.30896,26.66376,0,NA,8.49152873839558,0,0,0,0.0940200510529536,0.0148710181225093,0.0154276699472067,0.0180328034426152,0,15.6718061148676,2.47843028951794,0.0469357326564737,0.061670357547204,0.0379627185538658
"167",165,"2021.12.01 18:09:48",5869.14982,1.65,1.65,-3.48,1.23292,0.0100658,36.40464,26.75582,6,205.48834,1.678,25.94358,23.29706,26.66628,0,NA,8.5069859466791,0,0,0,0.013111521650823,0.00465243787707047,0.0437191376859148,0.016488996330887,0,2.18386755161571,0.775735779760093,0.0284159638231749,0.02707070372192,0.0441995701336563
"168",166,"2021.12.01 18:09:48",5901.25172,1.8,1.65,-3.48,1.22896,0.0077636,36.41222,26.73158,6,204.82532,1.2941,25.94268,23.28342,26.68228,0,NA,8.72114916579216,0,0,0,0.038599650257483,0.00444270472797822,0.00956331532471879,0.00991524079384846,0,6.4323090089796,0.740789828493885,0.019993298877374,0.0218118545749787,0.0559964909614883
"169",167,"2021.12.01 18:09:48",5934.19628,1.95,1.65,-3.48,1.22912,0.012808,36.42606,26.75674,6,204.8523,2.1348,25.94442,23.24952,26.68188,0,NA,8.73349658739276,0,0,0,0.0245081007016048,0.00250830022126539,0.0320420504961852,0.0249549193547084,0,4.08681038769846,0.418339216426096,0.0419474313873936,0.0447408873403284,0.0425074934570368
"170",168,"2021.12.01 18:09:48",5972.72836,0,1.8,-3.48,1.24188,0.0126964,36.46196,26.76198,6,206.98042,2.116,25.92218,23.2201,26.65048,0,NA,10.7417293993099,0,0,0,0.0413058954629966,0.00226895015370545,0.0227242821668809,0.0191090816105848,0,6.88133507591369,0.378253222061624,0.0408473010124295,0.0506300306142507,0.0261513288381297
"171",169,"2021.12.01 18:09:48",6005.39194,0.15,1.8,-3.48,1.42204,0.015293,36.41346,26.73242,6,237.00572,2.5484,25.93908,23.29798,26.65154,0,NA,9.03911664229413,0,0,0,0.141805035171534,0.00975167267703341,0.0459543577911808,0.0226523067258057,0,23.6346116028379,1.6250231690656,0.014860921909491,0.0376990318178069,0.0330045148426686
"172",170,"2021.12.01 18:09:48",6039.606,0.3,1.8,-3.48,1.2724,0.01052,36.41744,26.75002,6,212.06328,1.75308,25.90258,23.2554,26.68854,0,NA,9.36871288838531,0,0,0,0.0808674532800433,0.00436163959996697,0.0274669437688298,0.0265056031812138,0,13.4808691458303,0.726750667010358,0.0609736582468201,0.0510918780238102,0.0292343633417934
"173",171,"2021.12.01 18:09:48",6074.54406,0.45,1.8,-3.48,1.49598,0.0283614,36.45484,26.75522,6,249.33132,4.7268,25.9565,23.24654,26.6912,0,NA,9.92080292834194,0,0,0,0.170362369671239,0.0184907595787734,0.0446959505995803,0.0167142753357723,0,28.3941594567791,3.08177849625829,0.0427299660659828,0.0517615494358505,0.0519127633631653
"174",172,"2021.12.01 18:09:48",6109.37584,0.6,1.8,-3.48,1.36052,0.0217022,36.42896,26.73462,6,226.75552,3.61728,25.9488,23.31394,26.67128,0,NA,9.54201400376244,0,0,0,0.152180392955203,0.0147705586962714,0.0289003979211345,0.0330199485160103,0,25.3573147890702,2.46187690431508,0.0741156865987219,0.0847081637151935,0.0454205019787318
"175",173,"2021.12.01 18:09:48",6143.85866,0.75,1.8,-3.48,1.25152,0.0376,36.44362,26.7481,6,208.58622,6.2682,25.91688,23.33348,26.66152,0,NA,9.07441415536016,0,0,0,0.142417860537223,0.0365653476668826,0.0210800142314955,0.0207419864043922,0,23.7364612454553,6.09709129011531,0.0425389468604944,0.0160730208735018,0.0924805493063266
"176",174,"2021.12.01 18:09:48",6177.3178,0.9,1.8,-3.48,1.29398,0.0103564,36.41228,26.7399,6,215.66262,1.72606,25.91356,23.30278,26.66362,0,NA,9.1099151650824,0,0,0,0.0642215073009035,0.00805921415523871,0.051229015215989,0.0228908278574631,0,10.700182756243,1.34317493946247,0.0534607145481621,0.0283497266300758,0.0378896027954898
"177",175,"2021.12.01 18:09:48",6212.36156,1.05,1.8,-3.48,1.44506,0.024702,36.42658,26.75212,6,240.84288,4.1172,25.9613,23.28632,26.70616,0,NA,9.60257483818791,0,0,0,0.176562193008583,0.00961068519929771,0.0371974730324509,0.0255866566788239,0,29.4259490531232,1.60200490011735,0.0639052032310363,0.0539487905332458,0.0436163730725045
"178",176,"2021.12.01 18:09:48",6246.83458,1.2,1.8,-3.48,1.3034,0.0046502,36.41032,26.74218,6,217.23052,0.7752,25.96788,23.2822,26.60852,0,NA,9.60745694562296,0,0,0,0.113562824022653,0.00249674191697901,0.0353479419485763,0.0230416362266225,0,18.9264219844111,0.41633413864347,0.0366353244833462,0.0442675953717838,0.0698299505942831
"179",177,"2021.12.01 18:09:48",6280.52644,1.35,1.8,-3.48,1.18726,0.0100426,36.398,26.7253,6,197.87726,1.6739,25.95022,23.24982,26.64836,0,NA,9.23313112941639,0,0,0,0.0613051629147171,0.00549098090508426,0.0439917605921814,0.0184801244584557,0,10.214608808858,0.915324685562451,0.0419664985434804,0.0563026819965087,0.0889695060118911
"180",178,"2021.12.01 18:09:48",6316.78256,1.5,1.8,-3.48,1.25896,0.0127636,36.41438,26.72402,6,209.82616,2.12744,25.93102,23.26144,26.67982,0,NA,9.59759536149564,0,0,0,0.051127761539109,0.00983277775097149,0.0346750919248969,0.0156753628347167,0,8.52063695054542,1.63907948800539,0.0555716834368005,0.0361767604962082,0.0446954919427007
"181",179,"2021.12.01 18:09:48",6351.24594,1.65,1.8,-3.48,1.37078,0.014892,36.43032,26.73604,6,228.45762,2.48212,25.99434,23.31822,26.6571,0,NA,9.62237784349592,0,0,0,0.0665416561260689,0.0121435479988346,0.0396941683374258,0.026139491196272,0,11.0922309233535,2.02393838147311,0.0352777266841269,0.0424402167760726,0.0394374821711532
"182",180,"2021.12.01 18:09:48",6386.84562,1.8,1.8,-3.48,1.2512,0.0174726,36.4231,26.75038,6,208.53146,2.9118,25.96744,23.36086,26.674,0,NA,9.65446039776429,0,0,0,0.0860387412739169,0.00661298599726326,0.0381401363395572,0.0203847246731476,0,14.3398596810778,1.10251018135888,0.0548856356435815,0.0569093401824331,0.0362603778248386
"183",181,"2021.12.01 18:09:48",6421.74932,1.95,1.8,-3.48,1.42906,0.0104394,36.40688,26.7351,6,238.1769,1.7398,25.96468,23.3041,26.68772,0,NA,10.1277534131215,0,0,0,0.221123151207647,0.00748905406576825,0.0263369891977048,0.0203719169446578,0,36.8527606966561,1.24802026425856,0.0149606818026448,0.0548120424724353,0.048941107466016
"184",182,"2021.12.01 18:09:48",6458.87758,0,1.95,-3.48,1.62864,0.016376,36.41854,26.72372,6,271.43612,2.7296,25.9588,23.2961,26.66054,0,NA,9.63197469172347,0,0,0,0.151867155764504,0.00497026458048261,0.0255540212099769,0.0221854006049019,0,25.3152304762765,0.828085925493242,0.0346135089235399,0.0294111373462504,0.0525433440123491
"185",183,"2021.12.01 18:09:48",6494.17114,0.15,1.95,-3.48,1.16116,0.0056182,36.43202,26.75212,6,193.52576,0.93626,25.96246,23.22174,26.70862,0,NA,9.3180555492012,0,0,0,0.0248544362237408,0.00234897300963634,0.0246505983700185,0.0195412896196748,0,4.13862206392418,0.391483611406659,0.0235536196793612,0.0444935163816025,0.039757603046461
"186",184,"2021.12.01 18:09:48",6527.78316,0.3,1.95,-3.48,1.40548,0.0170628,36.40378,26.73832,6,234.24842,2.8436,26.01488,23.23582,26.67548,0,NA,9.60984492710468,0,0,0,0.195600196830167,0.00899537098734677,0.0392702431874305,0.0295147759605252,0,32.6008647904776,1.49894306095996,0.0547860566202745,0.0237357746871677,0.0537752452342158
"187",185,"2021.12.01 18:09:48",6563.17686,0.45,1.95,-3.48,1.20384,0.0070508,36.42684,26.74812,6,200.6404,1.1748,25.98088,23.3068,26.69784,0,NA,10.3709015916169,0,0,0,0.0509989509696033,0.00381251953437618,0.0434635249375832,0.0240057701396977,0,8.49882344004157,0.635065114771706,0.0241111385048484,0.0466519024263746,0.0348505810568487
"188",186,"2021.12.01 18:09:48",6600.25842,0.6,1.95,-3.48,1.20124,0.0106222,36.41632,26.75126,6,200.20762,1.77022,25.97802,23.28184,26.69268,0,NA,10.4333028898807,0,0,0,0.00922729646212798,0.00516896945241506,0.022952930096177,0.0118706781609135,0,1.54070295871722,0.861391369819782,0.0463196178740718,0.0264855243482165,0.0387854611935963
"189",187,"2021.12.01 18:09:48",6636.16938,0.75,1.95,-3.48,1.4775,0.0183494,36.41776,26.73224,6,246.24676,3.0578,25.9796,23.33826,26.6803,0,NA,9.39020370716205,0,0,0,0.146439407264575,0.00738104544085728,0.0395576541266036,0.0192339023601566,0,24.4107967588729,1.2300860539003,0.0125902740240239,0.046218805696383,0.0260935815862835
"190",188,"2021.12.01 18:09:48",6671.0764,0.9,1.95,-3.48,1.1254,0.00462122,36.40668,26.72286,6,187.56868,0.7701,25.97386,23.30078,26.68144,0,NA,10.1234797959989,0,0,0,0.00895265323800715,0.00579117504415123,0.0254631498444323,0.0140653119410827,0,1.4906812023367,0.964884373901868,0.0516877935300008,0.0290872308754212,0.0142275437092973
"191",189,"2021.12.01 18:09:48",6705.97718,1.05,1.95,-3.48,1.71292,0.033738,36.41294,26.73178,6,285.48836,5.623,26.01002,23.27392,26.73196,0,NA,9.4919709671911,0,0,0,0.087495582745645,0.0177739351298467,0.0252302992451549,0.0218189596452263,0,14.5839195901856,2.96300177185232,0.0465501557462495,0.0377482714836066,0.0534590310424727
"192",190,"2021.12.01 18:09:48",6737.98832,1.2,1.95,-3.48,1.61892,0.0259092,36.40658,26.72988,6,269.8242,4.3184,25.9674,23.27652,26.70448,0,NA,8.99204204711022,0,0,0,0.294113170395343,0.0158756748895913,0.0364079249614703,0.0259858038167001,0,49.0189803446583,2.64610219001459,0.0354613874517048,0.0520487944144715,0.0308815802704462
"193",191,"2021.12.01 18:09:48",6771.423,1.35,1.95,-3.48,1.13926,0.008207,36.40968,26.7329,6,189.8811,1.36776,25.95394,23.32304,26.65734,0,NA,9.23760989894024,0,0,0,0.0324735738716883,0.00350242822910049,0.029742007329699,0.016563363185054,0,5.41063021283103,0.584080121216259,0.0466520417559619,0.0358404520060779,0.0646914445657225
"194",192,"2021.12.01 18:09:48",6805.90154,1.5,1.95,-3.48,1.45246,0.0134922,36.43584,26.7467,6,242.0777,2.24882,25.96504,23.31122,26.68482,0,NA,9.47115063141758,0,0,0,0.14932793777455,0.00747778304044722,0.040375524764391,0.0180647446702135,0,24.8840023746181,1.24612921159886,0.0461219362126094,0.0482457977444672,0.0654359381379985
"195",193,"2021.12.01 18:09:48",6840.2205,1.65,1.95,-3.48,1.11472,0.0072836,36.3965,26.74338,6,185.78798,1.21408,25.96592,23.31762,26.67524,0,NA,9.91701233537613,0,0,0,0.0146074296164657,0.00373948376116276,0.0345476482557043,0.0164055478421176,0,2.43276786952639,0.623502459497956,0.0584479426498493,0.0524554763585268,0.0446273234689238
"196",194,"2021.12.01 18:09:48",6875.05702,1.8,1.95,-3.48,1.73656,0.04557,36.4329,26.74728,6,289.42698,7.5948,25.91524,23.2941,26.68228,0,NA,10.1823184819078,0,0,0,0.283883652223935,0.0285613016159978,0.0333503373296297,0.012579626385549,0,47.3110855497102,4.76033414793542,0.0242281447907188,0.0288741233633154,0.056764002677754
"197",195,"2021.12.01 18:09:48",6912.13638,1.95,1.95,-3.48,1.46472,0.0170426,36.40696,26.75074,6,244.12326,2.84036,25.93792,23.24252,26.69564,0,NA,9.64065688021305,0,0,0,0.073143058453964,0.00913984402492734,0.029073923023905,0.0120442102273251,0,12.1896979695151,1.52310733305306,0.0278764596030414,0.0651245499024757,0.06132428556453
